Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:07:40-709,1.0107422,-0.49609375,-0.107177734,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-718,0.88134766,-0.44262695,-0.046875,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-720,0.82666016,-0.41870117,-0.026123047,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-722,0.7258301,-0.36450195,0.024902344,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-725,0.64282227,-0.31762695,0.040771484,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-728,0.609375,-0.30541992,0.037353516,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-730,0.5463867,-0.29736328,0.015625,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-733,0.49047852,-0.31518555,-0.004882813,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-738,0.4597168,-0.3215332,-0.008544922,1.1025391,-0.76049805,0.14038086,34008,84,100102, Participant, EMT,Transition,67
11:07:40-740,0.42919922,-0.33251953,-0.010498047,0.4597168,-0.3215332,-0.008544922,34008,84,100102, Participant, EMT,Transition,67
11:07:40-742,0.41967773,-0.33691406,-0.010009766,0.42919922,-0.33251953,-0.010498047,34008,84,100102, Participant, EMT,Transition,67
11:07:40-746,0.4338379,-0.33569336,-0.010498047,0.42919922,-0.33251953,-0.010498047,34008,84,100102, Participant, EMT,Transition,67
11:07:41-181,0.47558594,-0.32666016,0.001953125,0.4338379,-0.33569336,-0.010498047,34008,84,100102, Participant, EMT,Transition,67
11:07:41-188,0.54663086,-0.32910156,0.025634766,0.47558594,-0.32666016,0.001953125,34008,84,100102, Participant, EMT,Transition,67
11:07:41-191,0.58081055,-0.33251953,0.039794922,0.47558594,-0.32666016,0.001953125,34008,84,100102, Participant, EMT,Transition,67
11:07:41-790,0.66064453,-0.3491211,0.075927734,0.58081055,-0.33251953,0.039794922,34008,84,100102, Participant, EMT,Transition,67
11:07:41-799,0.7480469,-0.37817383,0.11328125,0.66064453,-0.3491211,0.075927734,34008,84,100102, Participant, EMT,Transition,67
11:07:41-807,0.8095703,-0.40454102,0.114746094,0.7480469,-0.37817383,0.11328125,34008,84,100102, Participant, EMT,Transition,67
11:07:41-815,0.90478516,-0.4741211,0.07763672,0.8095703,-0.40454102,0.114746094,34008,84,100102, Participant, EMT,Transition,67
11:07:41-820,0.9238281,-0.5288086,0.005371094,0.90478516,-0.4741211,0.07763672,34008,84,100102, Participant, EMT,Transition,67
11:07:41-824,0.91137695,-0.53808594,-0.036621094,0.9238281,-0.5288086,0.005371094,34008,84,100102, Participant, EMT,Transition,67
11:07:41-830,0.87719727,-0.5109863,-0.10839844,0.91137695,-0.53808594,-0.036621094,34008,84,100102, Participant, EMT,Transition,67
11:07:41-836,0.94189453,-0.4753418,-0.16577148,0.87719727,-0.5109863,-0.10839844,34008,84,100102, Participant, EMT,Transition,67
11:07:41-841,1.013916,-0.46606445,-0.1784668,0.94189453,-0.4753418,-0.16577148,34008,84,100102, Participant, EMT,Transition,67
11:07:41-847,1.1755371,-0.46289063,-0.18652344,1.013916,-0.46606445,-0.1784668,34008,84,100102, Participant, EMT,Transition,67
11:07:41-852,1.4108887,-0.5214844,-0.20629883,1.1755371,-0.46289063,-0.18652344,34008,84,100102, Participant, EMT,Transition,67
11:07:41-859,1.4931641,-0.5593262,-0.19238281,1.4108887,-0.5214844,-0.20629883,34008,84,100102, Participant, EMT,Transition,67
11:07:41-862,1.5605469,-0.6569824,-0.15478516,1.4931641,-0.5593262,-0.19238281,34008,84,100102, Participant, EMT,Transition,67
11:07:41-866,1.5429688,-0.76953125,-0.15722656,1.5605469,-0.6569824,-0.15478516,34008,84,100102, Participant, EMT,Transition,67
11:07:41-869,1.5141602,-0.8408203,-0.18115234,1.5429688,-0.76953125,-0.15722656,34008,84,100102, Participant, EMT,Transition,67
11:07:41-872,1.3920898,-0.98535156,-0.23364258,1.5141602,-0.8408203,-0.18115234,34008,84,100102, Participant, EMT,Transition,67
11:07:41-877,1.2470703,-1.0148926,-0.27319336,1.3920898,-0.98535156,-0.23364258,34008,84,100102, Participant, EMT,Transition,67
11:07:41-884,1.1918945,-0.95532227,-0.29223633,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-889,1.098877,-0.7258301,-0.3173828,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-894,1.0400391,-0.49414063,-0.33032227,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-897,1.0268555,-0.43530273,-0.33666992,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-901,1.0297852,-0.37597656,-0.3503418,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-903,1.032959,-0.36669922,-0.36743164,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-907,1.0292969,-0.37573242,-0.37890625,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-911,0.98461914,-0.42114258,-0.40185547,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-914,0.90625,-0.47583008,-0.40893555,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-917,0.8684082,-0.49682617,-0.4104004,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-920,0.80688477,-0.54003906,-0.40966797,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-922,0.79541016,-0.5515137,-0.39575195,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-925,0.81274414,-0.5390625,-0.40063477,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-928,0.8796387,-0.53759766,-0.41186523,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-931,0.95166016,-0.5576172,-0.39672852,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-933,0.9904785,-0.57299805,-0.3635254,1.2470703,-1.0148926,-0.27319336,34008,84,100102, Participant, EMT,Transition,67
11:07:41-936,1.0895996,-0.62280273,-0.3076172,0.9904785,-0.57299805,-0.3635254,34008,84,100102, Participant, EMT,Transition,67
11:07:41-937,1.1765137,-0.6994629,-0.23779297,1.0895996,-0.62280273,-0.3076172,34008,84,100102, Participant, EMT,Transition,67
11:07:41-940,1.253418,-0.72680664,-0.18286133,1.1765137,-0.6994629,-0.23779297,34008,84,100102, Participant, EMT,Transition,67
11:07:41-942,1.4265137,-0.85839844,-0.16015625,1.253418,-0.72680664,-0.18286133,34008,84,100102, Participant, EMT,Transition,67
11:07:41-943,1.5112305,-0.9584961,-0.15673828,1.4265137,-0.85839844,-0.16015625,34008,84,100102, Participant, EMT,Transition,67
11:07:41-952,1.4592285,-0.95825195,-0.16210938,1.5112305,-0.9584961,-0.15673828,34008,84,100102, Participant, EMT,Transition,67
11:07:41-954,1.2487793,-0.810791,-0.18066406,1.4592285,-0.95825195,-0.16210938,34008,84,100102, Participant, EMT,Transition,67
11:07:41-956,1.0749512,-0.59399414,-0.22290039,1.2487793,-0.810791,-0.18066406,34008,84,100102, Participant, EMT,Transition,67
11:07:41-960,1.0227051,-0.5024414,-0.22973633,1.0749512,-0.59399414,-0.22290039,34008,84,100102, Participant, EMT,Transition,67
11:07:41-962,1.0131836,-0.40478516,-0.19799805,1.0227051,-0.5024414,-0.22973633,34008,84,100102, Participant, EMT,Transition,67
11:07:41-963,1.0627441,-0.39282227,-0.12207031,1.0131836,-0.40478516,-0.19799805,34008,84,100102, Participant, EMT,Transition,67
11:07:41-965,1.0703125,-0.5407715,-0.096191406,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-967,1.0319824,-0.42041016,-0.107177734,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-975,0.9916992,-0.36767578,-0.09033203,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-977,0.8823242,-0.29492188,-0.03491211,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-979,0.765625,-0.2548828,0.004638672,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-981,0.71606445,-0.24316406,0.013427734,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-984,0.60546875,-0.23632813,0.011474609,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-985,0.51660156,-0.25341797,0.012939453,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-988,0.48608398,-0.2626953,0.007568359,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-989,0.44384766,-0.29296875,-0.005126953,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-991,0.42114258,-0.31152344,-0.022460938,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-992,0.41674805,-0.31274414,-0.03540039,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-994,0.42797852,-0.2980957,-0.05419922,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-996,0.4597168,-0.28222656,-0.05908203,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-997,0.48120117,-0.27661133,-0.045654297,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:41-999,0.5534668,-0.2932129,4.88E-04,1.0627441,-0.39282227,-0.12207031,34008,84,100102, Participant, EMT,Transition,67
11:07:42-2,0.6262207,-0.31860352,0.037109375,0.5534668,-0.2932129,4.88E-04,34008,84,100102, Participant, EMT, None,67
11:07:42-387,0.6713867,-0.32421875,0.05517578,0.6262207,-0.31860352,0.037109375,34008,84,100102, Participant, EMT, None,67
11:07:42-393,0.80981445,-0.36401367,0.07763672,0.6713867,-0.32421875,0.05517578,34008,84,100102, Participant, EMT, None,67
11:07:42-401,0.9650879,-0.46069336,0.060791016,0.80981445,-0.36401367,0.07763672,34008,84,100102, Participant, EMT, None,67
11:07:42-406,1.0219727,-0.50439453,0.03173828,0.80981445,-0.36401367,0.07763672,34008,84,100102, Participant, EMT, None,67
11:07:42-414,1.072998,-0.56591797,-0.060546875,1.0219727,-0.50439453,0.03173828,34008,84,100102, Participant, EMT, None,67
11:07:42-420,1.0773926,-0.5756836,-0.15405273,1.072998,-0.56591797,-0.060546875,17204,84,100102, Participant, EMT, None,67
11:07:42-432,1.0957031,-0.56811523,-0.19824219,1.072998,-0.56591797,-0.060546875,17204,84,100102, Participant, EMT, None,67
11:07:42-456,1.2375488,-0.56225586,-0.26953125,1.0957031,-0.56811523,-0.19824219,17204,84,100102, Participant, EMT, None,67
11:07:42-464,1.512207,-0.6044922,-0.3137207,1.2375488,-0.56225586,-0.26953125,17204,84,100102, Participant, EMT, None,67
11:07:42-469,1.6520996,-0.65185547,-0.3083496,1.2375488,-0.56225586,-0.26953125,17204,84,100102, Participant, EMT, None,67
11:07:42-471,1.7990723,-0.72021484,-0.22558594,1.6520996,-0.65185547,-0.3083496,17204,84,100102, Participant, EMT, None,67
11:07:42-475,1.7019043,-0.7578125,-0.12207031,1.7990723,-0.72021484,-0.22558594,17204,84,100102, Participant, EMT, None,67
11:07:42-478,1.6350098,-0.7841797,-0.14404297,1.7990723,-0.72021484,-0.22558594,17204,84,100102, Participant, EMT, None,67
11:07:42-481,1.4189453,-0.8852539,-0.14575195,1.6350098,-0.7841797,-0.14404297,17204,84,100102, Participant, EMT, None,67
11:07:42-484,1.1513672,-0.9406738,-0.15283203,1.4189453,-0.8852539,-0.14575195,17204,84,100102, Participant, EMT, None,67
11:07:42-486,1.0720215,-0.90844727,-0.17089844,1.1513672,-0.9406738,-0.15283203,17204,84,100102, Participant, EMT, None,67
11:07:42-488,0.9941406,-0.7126465,-0.24023438,1.0720215,-0.90844727,-0.17089844,17204,84,100102, Participant, EMT, None,67
11:07:42-489,0.97314453,-0.5332031,-0.31201172,0.9941406,-0.7126465,-0.24023438,17204,84,100102, Participant, EMT, None,67
11:07:42-491,0.97143555,-0.49731445,-0.34350586,0.97314453,-0.5332031,-0.31201172,17204,84,100102, Participant, EMT, None,67
11:07:42-493,0.9584961,-0.44921875,-0.39282227,0.97143555,-0.49731445,-0.34350586,17204,84,100102, Participant, EMT, None,67
