Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:23:41-306,-0.22875977,0.732666,-1.0766602,-0.23510742,0.8063965,-1.0500488,16655,73,100104, Participant, EMT, None,92
10:23:41-308,-0.16699219,0.6052246,-1.0458984,-0.22875977,0.732666,-1.0766602,16655,73,100104, Participant, EMT, None,92
10:23:41-341,-0.13964844,0.5810547,-0.9555664,-0.16699219,0.6052246,-1.0458984,16655,73,100104, Participant, EMT, None,92
10:23:41-343,-0.11645508,0.5554199,-0.7312012,-0.13964844,0.5810547,-0.9555664,16655,73,100104, Participant, EMT, None,92
10:23:41-374,-0.09667969,0.5012207,-0.5957031,-0.11645508,0.5554199,-0.7312012,16655,73,100104, Participant, EMT, None,92
10:23:41-377,-0.100097656,0.46728516,-0.5708008,-0.09667969,0.5012207,-0.5957031,16655,73,100104, Participant, EMT, None,92
10:23:41-408,-0.11743164,0.40844727,-0.5427246,-0.100097656,0.46728516,-0.5708008,16655,73,100104, Participant, EMT, None,92
10:23:41-410,-0.107421875,0.38208008,-0.5563965,-0.11743164,0.40844727,-0.5427246,16655,73,100104, Participant, EMT, None,92
10:23:41-442,-0.09399414,0.3984375,-0.56396484,-0.107421875,0.38208008,-0.5563965,16655,73,100104, Participant, EMT, None,92
10:23:41-444,-0.064697266,0.50146484,-0.56152344,-0.09399414,0.3984375,-0.56396484,16655,72,100104, Participant, EMT, None,92
10:23:41-450,-0.022705078,0.6489258,-0.5678711,-0.064697266,0.50146484,-0.56152344,16655,72,100104, Participant, EMT, None,92
10:23:41-486,-0.002441406,0.7416992,-0.5996094,-0.022705078,0.6489258,-0.5678711,16655,72,100104, Participant, EMT, None,92
10:23:41-489,0.013916016,0.8659668,-0.63623047,-0.002441406,0.7416992,-0.5996094,16655,72,100104, Participant, EMT, None,92
10:23:41-521,0.020019531,0.83496094,-0.6386719,0.013916016,0.8659668,-0.63623047,16655,72,100104, Participant, EMT, None,92
10:23:41-522,0.020507813,0.79907227,-0.6386719,0.020019531,0.83496094,-0.6386719,16655,72,100104, Participant, EMT, None,92
10:23:41-554,-0.006347656,0.77783203,-0.6152344,0.020507813,0.79907227,-0.6386719,16655,72,100104, Participant, EMT, None,92
10:23:41-556,-0.060058594,0.732666,-0.5605469,-0.006347656,0.77783203,-0.6152344,16655,72,100104, Participant, EMT, None,92
10:23:41-587,-0.08081055,0.70751953,-0.548584,-0.060058594,0.732666,-0.5605469,16655,72,100104, Participant, EMT, None,92
10:23:41-589,-0.14331055,0.7102051,-0.5161133,-0.08081055,0.70751953,-0.548584,16655,72,100104, Participant, EMT, None,92
10:23:41-622,-0.22436523,0.6442871,-0.48583984,-0.14331055,0.7102051,-0.5161133,16655,72,100104, Participant, EMT, None,92
10:23:41-625,-0.2565918,0.6022949,-0.49194336,-0.22436523,0.6442871,-0.48583984,16655,72,100104, Participant, EMT, None,92
10:23:41-655,-0.29833984,0.53686523,-0.48999023,-0.2565918,0.6022949,-0.49194336,16655,72,100104, Participant, EMT, None,92
10:23:41-657,-0.32714844,0.53881836,-0.4855957,-0.29833984,0.53686523,-0.48999023,16655,72,100104, Participant, EMT, None,92
10:23:41-689,-0.33520508,0.57592773,-0.49316406,-0.32714844,0.53881836,-0.4855957,16655,72,100104, Participant, EMT, None,92
10:23:41-691,-0.36987305,0.6826172,-0.5373535,-0.33520508,0.57592773,-0.49316406,16655,72,100104, Participant, EMT, None,92
10:23:41-703,-0.41235352,0.7246094,-0.5983887,-0.36987305,0.6826172,-0.5373535,16655,72,100104, Participant, EMT, None,92
10:23:41-736,-0.42578125,0.72998047,-0.6213379,-0.41235352,0.7246094,-0.5983887,16655,72,100104, Participant, EMT, None,92
10:23:41-738,-0.42626953,0.7421875,-0.63134766,-0.42578125,0.72998047,-0.6213379,16655,72,100104, Participant, EMT, None,92
10:23:41-770,-0.4086914,0.81152344,-0.6401367,-0.42626953,0.7421875,-0.63134766,16655,72,100104, Participant, EMT, None,92
10:23:41-772,-0.40649414,0.8598633,-0.6442871,-0.4086914,0.81152344,-0.6401367,16655,72,100104, Participant, EMT, None,92
10:23:41-804,-0.43823242,0.9116211,-0.6550293,-0.40649414,0.8598633,-0.6442871,16655,72,100104, Participant, EMT, None,92
10:23:41-807,-0.44262695,0.86206055,-0.67407227,-0.43823242,0.9116211,-0.6550293,16655,72,100104, Participant, EMT, None,92
