Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:15:38-977,-0.7150879,0.5522461,-0.8449707,-0.72021484,0.44995117,-0.73168945,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:38-983,-0.6682129,0.6894531,-0.7077637,-0.7150879,0.5522461,-0.8449707,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-8,-0.7277832,0.7883301,-0.5595703,-0.6682129,0.6894531,-0.7077637,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-16,-0.74365234,0.86938477,-0.3408203,-0.7277832,0.7883301,-0.5595703,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-62,-0.6743164,0.8574219,-0.27001953,-0.74365234,0.86938477,-0.3408203,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-68,-0.62524414,0.8383789,-0.26513672,-0.6743164,0.8574219,-0.27001953,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-94,-0.5864258,0.7319336,-0.30151367,-0.62524414,0.8383789,-0.26513672,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-101,-0.55688477,0.57055664,-0.37036133,-0.5864258,0.7319336,-0.30151367,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-106,-0.57958984,0.5324707,-0.38916016,-0.55688477,0.57055664,-0.37036133,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-128,-0.6230469,0.51831055,-0.36669922,-0.57958984,0.5324707,-0.38916016,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-136,-0.65625,0.5866699,-0.32641602,-0.6230469,0.51831055,-0.36669922,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-165,-0.67407227,0.61865234,-0.3088379,-0.65625,0.5866699,-0.32641602,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-169,-0.6984863,0.6672363,-0.29003906,-0.67407227,0.61865234,-0.3088379,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-197,-0.71435547,0.7297363,-0.26611328,-0.6984863,0.6672363,-0.29003906,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-202,-0.7092285,0.75439453,-0.27026367,-0.6984863,0.6672363,-0.29003906,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-243,-0.6513672,0.810791,-0.3244629,-0.7092285,0.75439453,-0.27026367,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-249,-0.62841797,0.80908203,-0.37402344,-0.6513672,0.810791,-0.3244629,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-256,-0.6086426,0.7824707,-0.39624023,-0.6513672,0.810791,-0.3244629,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-259,-0.58569336,0.7207031,-0.45385742,-0.6086426,0.7824707,-0.39624023,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-305,-0.55566406,0.68481445,-0.49731445,-0.58569336,0.7207031,-0.45385742,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-311,-0.55371094,0.67822266,-0.5217285,-0.58569336,0.7207031,-0.45385742,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-314,-0.5583496,0.73217773,-0.45410156,-0.55371094,0.67822266,-0.5217285,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-337,-0.5527344,0.72631836,-0.39770508,-0.5583496,0.73217773,-0.45410156,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-341,-0.5515137,0.7336426,-0.37695313,-0.5583496,0.73217773,-0.45410156,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-372,-0.5710449,0.7602539,-0.3425293,-0.5515137,0.7336426,-0.37695313,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-379,-0.57421875,0.72558594,-0.32421875,-0.5710449,0.7602539,-0.3425293,22405,71,100108, Participant, EMT,Shoulder Radio,62
11:15:39-386,-0.5690918,0.7167969,-0.33276367,-0.57421875,0.72558594,-0.32421875,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-406,-0.5566406,0.7067871,-0.38476563,-0.5690918,0.7167969,-0.33276367,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-415,-0.5546875,0.7145996,-0.4255371,-0.5566406,0.7067871,-0.38476563,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-439,-0.5583496,0.7248535,-0.4387207,-0.5546875,0.7145996,-0.4255371,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-473,-0.57299805,0.7258301,-0.44604492,-0.5583496,0.7248535,-0.4387207,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-477,-0.60791016,0.71191406,-0.44213867,-0.57299805,0.7258301,-0.44604492,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-487,-0.6166992,0.70825195,-0.44604492,-0.60791016,0.71191406,-0.44213867,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-508,-0.6464844,0.69677734,-0.47338867,-0.6166992,0.70825195,-0.44604492,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-539,-0.6633301,0.6677246,-0.51708984,-0.6464844,0.69677734,-0.47338867,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-544,-0.67163086,0.63720703,-0.52783203,-0.6633301,0.6677246,-0.51708984,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-576,-0.6513672,0.58618164,-0.5305176,-0.67163086,0.63720703,-0.52783203,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-580,-0.625,0.52319336,-0.49316406,-0.6513672,0.58618164,-0.5305176,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-596,-0.61987305,0.5036621,-0.47192383,-0.625,0.52319336,-0.49316406,22405,72,100108, Participant, EMT,Shoulder Radio,62
