Shoulder Radio, Flashlight, Whistle, High Wave, Examine Eyes, Take BP, Walking, Location Sent, Requesting Backup, Vitals Sent, Shoulder Radio Start, Shoulder Radio End, Shoulder Radio Delta, Flashlight Start, Flashlight End, Flashlight Delta, Whistle Start, Whistle End, Whistle Delta, High Wave Start, High Wave End, High Wave Delta, Examine Eyes Start, Examine Eyes End, Examine Eyes Delta, Take BP Start, Take BP End, Take BP Delta, Distance Magnitude, App Usage Count, User, Anomaly
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40553402,  40557025, 3.623, 40557982,   40561547, 3.565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8083440116, 4,     100108, Normal
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 40569999,   40571289, 1.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.229123681629, 0,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40582435,   40583573, 1.138, 40583595,   40587721, 4.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.357252518306, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40591284,  40595163, 3.879, 40595405,   40599970, 4.565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35361205885, 1,     100108, Normal
1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 40610512,   40611731, 1.219, 0, 0, 0, 40616404,   40621475, 5.071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94933197785, 0,     100108, Normal
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 40627858,   40628651, 0.793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.323004230835, 4,     100108, Normal
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 40637867,  40644366, 6.499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3982091045, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40661087,   40663956, 2.869, 40662958,   40666518, 3.56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.924175762149, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40672290,   40674744, 2.454, 40673698,   40678299, 4.601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16372407079, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40684453,   40686507, 2.054, 40685487,   40690089, 4.602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15569840159, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40695614,   40697766, 2.152, 40696756,   40702375, 5.619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97210421406, 0,     100108, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22489738503, 0,     100108, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.730728549925, 2,     100108, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94894500012, 4,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40747149,   40749986, 2.837, 40748985,   40754587, 5.602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10381631781, 0,     100108, Normal
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 40762270,   40768424, 6.154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71993905958, 1,     100108, Normal
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40774588,   40783782, 9.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41361559665, 3,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 40790468,   40795562, 5.094, 40794557,   40799659, 5.102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.363495007643, 3,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40804287,   40810417, 6.13, 40811552,   40813483, 1.931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82883427808, 1,     100108, Normal
1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 40832995,   40836534, 3.539, 0, 0, 0, 40840625,   40845235, 4.61, 40845240,   40848311, 3.071, 0, 0, 0, 0, 0, 0, 1.13045712766, 3,     100108, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39136490,   39141599, 5.109, 39148451,   39152629, 4.178, 39152660,   39156820, 4.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93274660219, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39165721,  39169952, 4.231, 39169954,   39173541, 3.587, 39172507,   39176165, 3.658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04323096875, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39186093,   39189248, 3.155, 39189779,   39195491, 5.712, 39196557,   39201238, 4.681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20778039588, 3,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39212756,   39216412, 3.656, 39220093,   39225302, 5.209, 39224274,   39227916, 3.642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0905691589648, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39241518,   39246212, 4.694, 39248308,   39254584, 6.276, 39254591,   39259294, 4.703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36674096823, 3,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39267139,   39269745, 2.606, 39270282,   39273920, 3.638, 39275496,   39279691, 4.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.305139760151, 4,     100109, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 39297975,   39301112, 3.137, 39300103,  39303235, 3.132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.883760041812, 1,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39320461,   39323589, 3.128, 39327283,   39331415, 4.132, 39331957,   39336133, 4.176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84456170867, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39347650,   39352855, 5.205, 39355477,   39361733, 6.256, 39360712,   39364347, 3.635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92287030842, 3,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39377443,   39382137, 4.694, 39385809,   39392563, 6.754, 39395732,   39400416, 4.684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108982279604, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39411408,   39416658, 5.25, 39419191,   39427648, 8.457, 39428356,   39432367, 4.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50172520781, 3,     100109, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95896572458, 2,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39496635,   39501860, 5.225, 39503932,   39510715, 6.783, 39511799,   39515415, 3.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.643073130417, 2,     100109, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60389183904, 3,     100109, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88206365129, 4,     100109, Normal
1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 39602217,   39606516, 4.299, 0, 0, 0, 0, 0, 0, 39607116,   39608621, 1.505, 39611160,   39614276, 3.116, 39624694,   39649247, 24.553, 2.54129166188, 1,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40638705,   40642819, 4.114, 40644401,  40647903, 3.502, 40641817,   40644893, 3.076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0254077622968, 2,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40656963,   40660059, 3.096, 40662692,  40668090, 5.398, 40660081,   40663731, 3.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.648351542503, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40681507,   40686211, 4.704, 40691439,   40693508, 2.069, 40685180,   40689332, 4.152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23622244839, 2,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40702437,   40705541, 3.104, 40711233,   40712332, 1.099, 40704528,   40708687, 4.159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39824335266, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40715993,   40719660, 3.667, 40725384,   40727503, 2.119, 40720191,   40722269, 2.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79961156856, 1,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40733784,   40737424, 3.64, 40740739,   40742150, 1.411, 40736384,   40738993, 2.609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22011977202, 2,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40746327,   40749978, 3.651, 40755662,   40757289, 1.627, 40749470,   40753102, 3.632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82281196266, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40762533,   40766202, 3.669, 40767762,  40772721, 4.959, 40766207,   40768804, 2.597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0717449160174, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40778213,   40780812, 2.599, 40787195,   40788136, 0.941, 40779786,   40783450, 3.664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.987683768865, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40792325,   40795460, 3.135, 40801842,   40803839, 1.997, 40795488,   40798591, 3.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99655377457, 1,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40809591,   40813219, 3.628, 40819363,   40820040, 0.677, 40812192,   40815851, 3.659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.739694754143, 2,     100109, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.770047548084, 1,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40843046,   40846665, 3.619, 40853447,   40855029, 1.582, 40847764,   40850350, 2.586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.269856402843, 4,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40862377,   40866537, 4.16, 40872919,   40874391, 1.472, 40866569,   40870207, 3.638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.744553459855, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40882251,   40886928, 4.677, 40893477,   40894265, 0.788, 40885895,   40889022, 3.127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36344059471, 4,     100109, Normal
1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 40931225,   40933878, 2.653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40932789,   40934916, 2.127, 40944905,   40958616, 13.711, 0.435662562705, 0,     100109, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37520634, 37524037, 3.403, 37533070, 37537568, 4.498, 37542438, 37548387, 5.949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.57667, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37562357, 37566557, 4.2, 37577257, 37581612, 4.355, 37587089, 37590414, 3.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.99923, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37608721, 37612178, 3.457, 37623066, 37626936, 3.87, 37630727, 37636494, 5.767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.60447, 1, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37650151, 37653765, 3.614, 37667254, 37671998, 4.744, 37675878, 37678950, 3.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.03061, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37694755, 37698652, 3.897, 37707663, 37714110, 6.447, 37717563, 37720092, 2.529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.21843, 0, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37735890, 37739768, 3.878, 37751669, 37758050, 6.381, 37762819, 37765474, 2.655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.12176, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37779280, 37783817, 4.537, 37792118, 37795672, 3.554, 37801479, 37805567, 4.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.53893, 3, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37819475, 37824902, 5.427, 37838852, 37844489, 5.637, 37850082, 37854581, 4.499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48.79734, 2, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37871775, 37874914, 3.139, 37886582, 37893252, 6.67, 37896817, 37901579, 4.762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.42756, 3, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37914194, 37917386, 3.192, 37929594, 37935438, 5.844, 37941940, 37947636, 5.696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.48438, 0, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37964107, 37969903, 5.796, 37977514, 37982871, 5.357, 37986061, 37990075, 4.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.09552, 1, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38000816, 38007045, 6.229, 38018229, 38024963, 6.734, 38031050, 38037050, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50.36526, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38053795, 38059406, 5.611, 38070454, 38076429, 5.975, 38081380, 38086903, 5.523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.02012, 1, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38097853, 38101320, 3.467, 38111258, 38117815, 6.557, 38122223, 38126671, 4.448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.05702, 2, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38140636, 38144605, 3.969, 38154196, 38160408, 6.212, 38166252, 38169548, 3.296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.18768, 0, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38183291, 38186330, 3.039, 38198172, 38203521, 5.349, 38209738, 38214020, 4.282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.71331, 2, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38231271, 38235248, 3.977, 38247123, 38251987, 4.864, 38255621, 38260022, 4.401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.96389, 0, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38276964, 38281438, 4.474, 38290160, 38293974, 3.814, 38298218, 38300768, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.08756, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38311541, 38316855, 5.314, 38327390, 38332398, 5.008, 38338368, 38343065, 4.697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.81836, 2, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38359314, 38365161, 5.847, 38376745, 38383324, 6.579, 38386805, 38392791, 5.986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.53303, 3, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38410083, 38415686, 5.603, 38427794, 38434164, 6.37, 38439006, 38443039, 4.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.80884, 3, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38458316, 38460817, 2.501, 38471933, 38478695, 6.762, 38481383, 38484929, 3.546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.99207, 1, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38502429, 38506370, 3.941, 38516397, 38522774, 6.377, 38527789, 38532425, 4.636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.69444, 4, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38548434, 38551147, 2.713, 38561825, 38567569, 5.744, 38570366, 38574317, 3.951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.97737, 1, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38594274, 38596953, 2.679, 38609395, 38616357, 6.962, 38621676, 38625497, 3.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.39997, 3, 100110, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37803582, 37806112, 2.53, 37815264, 37818590, 3.326, 37821729, 37825820, 4.091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.91082, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37843625, 37848355, 4.73, 37859600, 37863530, 3.93, 37868379, 37872398, 4.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.99447, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37892161, 37897467, 5.306, 37906594, 37912238, 5.644, 37916000, 37921343, 5.343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.56298, 2, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37940321, 37946245, 5.924, 37955684, 37962758, 7.074, 37967346, 37972756, 5.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.08465, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37990087, 37994038, 3.951, 38006395, 38011559, 5.164, 38015498, 38019113, 3.615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.34614, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38036626, 38042954, 6.328, 38053498, 38060062, 6.564, 38062853, 38068298, 5.445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44.02408, 0, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38082588, 38086613, 4.025, 38098418, 38103261, 4.843, 38109264, 38112001, 2.737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.88407, 2, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38127256, 38131727, 4.471, 38142225, 38145841, 3.616, 38152361, 38154630, 2.269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.04986, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38172357, 38175772, 3.415, 38184714, 38191446, 6.732, 38197484, 38200716, 3.232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.41901, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38216677, 38219131, 2.454, 38227671, 38231455, 3.784, 38235674, 38240604, 4.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.25853, 4, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38252075, 38255571, 3.496, 38266530, 38272236, 5.706, 38275862, 38280291, 4.429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.22024, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38294194, 38300123, 5.929, 38310447, 38316702, 6.255, 38321403, 38327297, 5.894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.01317, 0, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38342645, 38347655, 5.01, 38354960, 38360124, 5.164, 38365088, 38367769, 2.681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.92236, 1, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38383512, 38389178, 5.666, 38400638, 38405960, 5.322, 38409444, 38414006, 4.562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.38666, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38425944, 38430875, 4.931, 38439228, 38445537, 6.309, 38451913, 38457924, 6.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44.4522, 4, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38473242, 38477255, 4.013, 38489560, 38496355, 6.795, 38501444, 38507204, 5.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47.20718, 0, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38523163, 38527189, 4.026, 38537864, 38543434, 5.57, 38548826, 38554605, 5.779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.70438, 2, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38568093, 38572765, 4.672, 38581821, 38586228, 4.407, 38590050, 38592328, 2.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.68665, 2, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38611321, 38614380, 3.059, 38623238, 38626979, 3.741, 38633110, 38639089, 5.979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.59752, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38654954, 38660810, 5.856, 38671537, 38675396, 3.859, 38681686, 38685304, 3.618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.1865, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38699491, 38703770, 4.279, 38713258, 38717277, 4.019, 38720810, 38724459, 3.649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.70552, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38737185, 38740202, 3.017, 38749860, 38754351, 4.491, 38758740, 38762210, 3.47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.78475, 0, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38779681, 38784572, 4.891, 38793783, 38799205, 5.422, 38802652, 38805267, 2.615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.56454, 1, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38819849, 38823355, 3.506, 38834715, 38840845, 6.13, 38845961, 38848930, 2.969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.42259, 1, 100111, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38865055, 38867912, 2.857, 38878430, 38885458, 7.028, 38888483, 38891149, 2.666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.27066, 3, 100111, Normal
1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 37665265, 37671636, 6.371, 37683037, 37686434, 3.397, 37694137, 37698705, 4.568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03683054663, 1, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 37717608, 37722101, 4.493, 37730581, 37733842, 3.261, 37743923, 37749201, 5.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02231328533, 3, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 37763039, 37765962, 2.923, 37780020, 37785279, 5.259, 37788556, 37793810, 5.254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.439054087105, 1, 200101, Abnormal
1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 37817051, 37821167, 4.116, 0, 0, 0, 37836621, 37840453, 3.832, 37843542, 37846138, 2.596, 37849366, 37850808, 1.442, 37855642, 37876802, 21.16, 0.496194086426, 4, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37897959, 37904169, 6.21, 37914007, 37918213, 4.206, 37921163, 37925016, 3.853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.332071896051, 2, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 37942639, 37947719, 5.08, 37958454, 37962826, 4.372, 37975521, 37980091, 4.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18584238328, 0, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 37995287, 37999101, 3.814, 38009289, 38013942, 4.653, 38025646, 38029250, 3.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56695440619, 2, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 38044381, 38050722, 6.341, 38067163, 38071091, 3.928, 38077210, 38079886, 2.676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.945162237927, 1, 200101, Abnormal
1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 38103891, 38109074, 5.183, 0, 0, 0, 38125323, 38129635, 4.312, 38136067, 38138480, 2.413, 38141944, 38146611, 4.667, 38150047, 38170299, 20.252, 0.884443129201, 3, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38189117, 38191903, 2.786, 38201949, 38208433, 6.484, 38214934, 38219473, 4.539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3604687306, 2, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 38237082, 38239618, 2.536, 38247097, 38251104, 4.007, 38257791, 38263030, 5.239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3987025536, 2, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 38280852, 38286570, 5.718, 38299305, 38304068, 4.763, 38313410, 38318042, 4.632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53511822924, 3, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 38329995, 38333889, 3.894, 38348775, 38354270, 5.495, 38359916, 38362188, 2.272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.930394040369, 2, 200101, Abnormal
1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 38384590, 38387172, 2.582, 0, 0, 0, 38402716, 38408006, 5.29, 38411774, 38413341, 1.567, 38417774, 38419752, 1.978, 38425826, 38447436, 21.61, 0.559722827235, 2, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38469628, 38474989, 5.361, 38483208, 38489638, 6.43, 38493693, 38498361, 4.668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.662478835933, 3, 200101, Normal
